Name,Team,Pos,Age,G,GS,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Fmb,FmbLost,Year,games_played_pct,games_started_pct,ProBowl,AllPro,Touches,Rec_Rec_per_game,Rec_Yds_per_game,Rec_TD_per_game,Fmb_per_game,FmbLost_per_game,Touches_per_game,Points_half-ppr,PPG_half-ppr,player_display_name,season,week,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_jersey_number,next_year_Rec_Yds,next_year_Points_half-ppr,next_year_PPG_half-ppr
Jonnu Smith,MIA,TE,24.0,16.0,14.0,35.0,439.0,3.0,12.542857142857144,0.0,0.0,2019,1.0,0.875,0.0,0.0,39.0,2.1875,27.4375,0.1875,0.0,0.0,2.4375,87.2,5.45,Jonnu Smith,2019.0,8.4,5.54118817204301,3.785470325955712,5.578852380952381,9.723342309215065,10.6,13.4,78.38528138528139,125.0,0.8,5.933466666666666,3.736886027227132,2.1965806394395337,81.0,448.0,119.7,7.98
Jonnu Smith,MIA,TE,25.0,15.0,14.0,41.0,448.0,8.0,10.926829268292684,0.0,0.0,2020,0.9375,0.9333333333333332,0.0,0.0,43.0,2.7333333333333334,29.866666666666667,0.5333333333333333,0.0,0.0,2.8666666666666667,119.7,7.98,Jonnu Smith,2020.0,7.0,5.600269637769638,3.5004647483505003,5.498666870166869,14.7551975447059,8.11111111111111,12.88888888888889,64.1117216117216,87.22222222222223,1.6666666666666667,5.852480126467931,4.828669404119444,1.0238107223484876,81.0,294.0,53.400000000000006,3.3375000000000004
Jonnu Smith,MIA,TE,26.0,16.0,11.0,28.0,294.0,1.0,10.5,1.0,0.0,2021,0.9411764705882352,0.6875,0.0,0.0,37.0,1.75,18.375,0.0625,0.0625,0.0,2.3125,53.400000000000006,3.3375000000000004,Jonnu Smith,2021.0,2.833333333333333,5.269170634920635,4.122523383545823,5.016555555555555,7.739154332351369,7.166666666666667,11.833333333333334,59.81481481481482,72.33333333333333,0.3333333333333333,9.869515873015873,8.197486962592253,1.6720289104236192,81.0,245.0,38.5,2.75
Jonnu Smith,MIA,TE,28.0,17.0,6.0,50.0,582.0,3.0,11.64,1.0,1.0,2023,1.0,0.3529411764705882,0.0,0.0,52.0,2.9411764705882355,34.23529411764706,0.1764705882352941,0.0588235294117647,0.0588235294117647,3.0588235294117645,99.2,5.835294117647059,Jonnu Smith,2023.0,6.555555555555555,6.738084175084175,3.824078417635574,5.467369047619048,11.968761426118734,9.77777777777778,13.444444444444445,74.82804232804233,113.66666666666669,0.5555555555555556,7.670833333333334,5.696997085659213,1.9738362476741205,81.0,884.0,178.3,10.488235294117649
Juwan Johnson,NO,TE,26.0,16.0,12.0,42.0,508.0,7.0,12.095238095238097,0.0,0.0,2022,0.9411764705882352,0.75,0.0,0.0,42.0,2.625,31.75,0.4375,0.0,0.0,2.625,113.8,7.112500000000001,Juwan Johnson,2022.0,7.25,4.835761446886447,2.851327039854884,8.67246978021978,20.71423990608768,8.875,13.5,67.24358974358974,104.625,1.5,4.047154761904761,3.38573488974179,0.6614198721629718,83.0,368.0,79.30000000000001,6.1000000000000005
Juwan Johnson,NO,TE,27.0,13.0,11.0,37.0,368.0,4.0,9.945945945945946,0.0,0.0,2023,0.7647058823529411,0.8461538461538461,0.0,0.0,37.0,2.8461538461538463,28.307692307692307,0.3076923076923077,0.0,0.0,2.8461538461538463,79.30000000000001,6.1000000000000005,Juwan Johnson,2023.0,9.166666666666666,4.886011111111111,2.821230452989708,7.936950497713209,22.10810717087631,10.166666666666666,15.833333333333334,67.27737422652676,102.66666666666669,1.1666666666666667,4.275350600600601,4.03343611709214,0.2419144835084608,83.0,548.0,97.8,5.752941176470589
Kyle Pitts,ATL,TE,21.0,17.0,15.0,68.0,1026.0,1.0,15.088235294117649,0.0,0.0,2021,1.0,0.8823529411764706,1.0,0.0,68.0,4.0,60.35294117647059,0.0588235294117647,0.0,0.0,4.0,142.60000000000002,8.38823529411765,Kyle Pitts,2021.0,9.0625,6.148343591691996,2.342463287181676,10.419909113455988,30.430761530573434,8.25,13.3125,61.33635461760461,121.75,0.125,4.484026931605976,3.583910176905407,0.900116754700569,8.0,356.0,61.6,6.16
Kyle Pitts,ATL,TE,22.0,10.0,10.0,28.0,356.0,2.0,12.714285714285714,0.0,0.0,2022,0.5882352941176471,1.0,0.0,0.0,28.0,2.8,35.6,0.2,0.0,0.0,2.8,61.6,6.16,Kyle Pitts,2022.0,6.125,6.76011691252588,2.963381357430297,13.228509054681194,33.66121446937281,6.25,13.5,45.957004977132094,81.125,0.375,5.01788988095238,4.395160901023734,0.6227289799286464,8.0,667.0,110.8,6.517647058823529
Kyle Pitts,ATL,TE,23.0,17.0,15.0,53.0,667.0,3.0,12.58490566037736,0.0,0.0,2023,1.0,0.8823529411764706,0.0,0.0,54.0,3.117647058823529,39.23529411764706,0.1764705882352941,0.0,0.0,3.176470588235294,110.8,6.517647058823529,Kyle Pitts,2023.0,7.833333333333333,6.369200892857143,2.377228741001439,11.151982533670036,25.06062404056917,7.666666666666667,13.333333333333334,55.39562289562289,94.5,0.4166666666666667,3.119780248577418,3.0734931517753368,0.0462870968020809,8.0,602.0,107.7,6.335294117647059
Mark Andrews,BAL,TE,23.0,16.0,3.0,34.0,552.0,3.0,16.235294117647058,0.0,0.0,2018,1.0,0.1875,0.0,0.0,34.0,2.125,34.5,0.1875,0.0,0.0,2.125,90.2,5.6375,Mark Andrews,2018.0,8.5,5.071511363636364,2.3467667944834085,10.581383333333331,20.960172842518816,11.25,16.5,69.5,171.75,0.75,4.413223039215685,3.784681051167149,0.6285419880485368,89.0,852.0,175.2,11.68
Mark Andrews,BAL,TE,24.0,15.0,4.0,64.0,852.0,10.0,13.3125,2.0,1.0,2019,0.9375,0.2666666666666666,1.0,0.0,64.0,4.266666666666667,56.8,0.6666666666666666,0.1333333333333333,0.0666666666666666,4.266666666666667,175.2,11.68,Mark Andrews,2019.0,6.833333333333333,6.141904456654456,3.0103590849430333,10.221710337915235,31.834649942173712,9.833333333333334,15.166666666666666,63.91104838269786,129.25,1.5833333333333333,3.876255291005291,3.784753996751594,0.0915012942536974,89.0,701.0,141.10000000000002,10.078571428571433
Mark Andrews,BAL,TE,25.0,14.0,2.0,58.0,701.0,7.0,12.086206896551724,2.0,0.0,2020,0.875,0.1428571428571428,0.0,0.0,58.0,4.142857142857143,50.07142857142857,0.5,0.1428571428571428,0.0,4.142857142857143,141.10000000000002,10.078571428571433,Mark Andrews,2020.0,9.083333333333334,5.850232661099265,2.619708360685707,10.253195797258297,30.63077651895611,9.166666666666666,13.833333333333334,67.75763588263588,107.91666666666669,1.0,3.052627326217843,3.280718761514382,-0.2280914352965386,89.0,1361.0,243.6,14.32941176470588
Mark Andrews,BAL,TE,26.0,17.0,9.0,107.0,1361.0,9.0,12.719626168224298,1.0,0.0,2021,1.0,0.5294117647058824,1.0,1.0,108.0,6.294117647058823,80.05882352941177,0.5294117647058824,0.0588235294117647,0.0,6.352941176470588,243.6,14.32941176470588,Mark Andrews,2021.0,9.055555555555555,6.408660656565656,3.1651538742396577,10.449917448927254,32.06207907143032,11.88888888888889,17.0,70.79832930323126,151.22222222222223,1.0,4.122959222285157,3.7957970258539566,0.3271621964311999,89.0,847.0,152.0,10.133333333333333
Mark Andrews,BAL,TE,27.0,15.0,15.0,73.0,847.0,5.0,11.602739726027398,1.0,0.0,2022,0.8823529411764706,1.0,1.0,0.0,76.0,4.866666666666666,56.46666666666667,0.3333333333333333,0.0666666666666666,0.0,5.066666666666666,152.0,10.133333333333333,Mark Andrews,2022.0,8.466666666666667,5.980515172062746,3.009297580271812,9.762140717378326,33.68726966929261,9.733333333333333,14.933333333333334,63.23330258728489,112.93333333333334,0.6666666666666666,3.4647476262955714,3.381285358317997,0.0834622679775746,89.0,544.0,112.9,11.29
Mark Andrews,BAL,TE,28.0,10.0,9.0,45.0,544.0,6.0,12.088888888888889,1.0,0.0,2023,0.5882352941176471,0.9,0.0,0.0,46.0,4.5,54.4,0.6,0.1,0.0,4.6,112.9,11.29,Mark Andrews,2023.0,4.888888888888889,5.6377146636432345,3.021118917915368,8.012157710989678,22.271210420414302,9.555555555555555,12.88888888888889,75.51153612629022,113.44444444444444,1.3333333333333333,4.931092592592592,4.809653418118831,0.1214391744737618,89.0,673.0,161.3,9.488235294117649
Mike Gesicki,CIN,TE,23.0,16.0,7.0,22.0,202.0,0.0,9.181818181818182,1.0,1.0,2018,1.0,0.4375,0.0,0.0,22.0,1.375,12.625,0.0,0.0625,0.0625,1.375,29.200000000000003,1.825,Mike Gesicki,2018.0,6.5,4.9175,3.1245450936730554,9.563,18.993079988254102,3.5,5.0,70.0,20.0,0.0,1.938333333333336,3.155840110630796,-1.2175067772974597,86.0,570.0,110.5,6.90625
Mike Gesicki,CIN,TE,24.0,16.0,5.0,51.0,570.0,5.0,11.176470588235292,1.0,1.0,2019,1.0,0.3125,0.0,0.0,51.0,3.1875,35.625,0.3125,0.0625,0.0625,3.1875,110.5,6.90625,Mike Gesicki,2019.0,10.333333333333334,5.78289917027417,2.6875015128044986,10.709709748974497,22.212254572481783,7.666666666666667,13.833333333333334,53.46575708935259,89.08333333333333,0.8333333333333334,4.271063725490195,4.249829145942464,0.0212345795477308,88.0,703.0,132.8,8.853333333333333
Mike Gesicki,CIN,TE,25.0,15.0,9.0,53.0,703.0,6.0,13.264150943396226,0.0,0.0,2020,0.9375,0.6,0.0,0.0,53.0,3.533333333333333,46.86666666666667,0.4,0.0,0.0,3.533333333333333,132.8,8.853333333333333,Mike Gesicki,2020.0,9.181818181818182,6.202002525252525,1.922340041359952,10.998246290251638,25.018180620455613,9.090909090909092,14.181818181818182,64.60981086649537,120.54545454545456,1.0,3.922126214979989,3.429249142630045,0.4928770723499432,88.0,780.0,126.5,7.4411764705882355
Mike Gesicki,CIN,TE,26.0,17.0,9.0,73.0,780.0,2.0,10.684931506849315,0.0,0.0,2021,1.0,0.5294117647058824,0.0,0.0,74.0,4.294117647058823,45.88235294117647,0.1176470588235294,0.0,0.0,4.352941176470588,126.5,7.4411764705882355,Mike Gesicki,2021.0,7.846153846153846,6.632457903207904,2.7916826521254867,8.920252941502941,24.604924164243208,10.384615384615383,15.923076923076923,63.999195249195246,120.91666666666669,0.3076923076923077,3.473315231572081,4.148667659806219,-0.6753524282341384,88.0,362.0,82.2,4.835294117647059
Mike Gesicki,CIN,TE,27.0,17.0,1.0,32.0,362.0,5.0,11.3125,0.0,0.0,2022,1.0,0.0588235294117647,0.0,0.0,32.0,1.8823529411764703,21.294117647058822,0.2941176470588235,0.0,0.0,1.8823529411764703,82.2,4.835294117647059,Mike Gesicki,2022.0,7.75,6.062531055900621,2.861529461313435,10.00874771062271,20.345219824935626,11.25,18.0,64.19413919413918,126.0,1.75,3.822890625,4.622770318777796,-0.7998796937777957,88.0,244.0,50.900000000000006,2.994117647058824
Mike Gesicki,CIN,TE,28.0,17.0,10.0,29.0,244.0,2.0,8.413793103448276,0.0,0.0,2023,1.0,0.5882352941176471,0.0,0.0,29.0,1.7058823529411764,14.352941176470589,0.1176470588235294,0.0,0.0,1.7058823529411764,50.900000000000006,2.994117647058824,Mike Gesicki,2023.0,6.333333333333333,6.305603174603175,3.1116532840462177,8.57025925925926,14.961624871456932,12.666666666666666,19.0,71.48148148148148,104.0,0.6666666666666666,2.920505747126436,3.3528818424251363,-0.4323760952986999,88.0,665.0,109.0,6.411764705882353
Noah Fant,SEA,TE,22.0,16.0,11.0,40.0,562.0,3.0,14.05,1.0,1.0,2019,1.0,0.6875,0.0,0.0,43.0,2.5,35.125,0.1875,0.0625,0.0625,2.6875,91.0,5.6875,Noah Fant,2019.0,7.6,5.906733333333333,2.722308831202903,7.888547474747473,19.24193085762639,10.6,19.0,47.23232323232323,133.8,0.6,6.021133333333333,6.161121988461462,-0.1399886551281277,87.0,673.0,116.3,7.753333333333333
Noah Fant,SEA,TE,23.0,15.0,14.0,62.0,673.0,3.0,10.85483870967742,0.0,0.0,2020,0.9375,0.9333333333333332,0.0,0.0,62.0,4.133333333333334,44.86666666666667,0.2,0.0,0.0,4.133333333333334,116.3,7.753333333333333,Noah Fant,2020.0,8.23076923076923,5.919922174070062,3.5169931896365147,6.898504105213783,17.19421737450063,9.23076923076923,13.923076923076923,66.92529692529692,99.07692307692308,0.4615384615384615,6.025936399621884,5.17593346217241,0.8500029374494725,87.0,670.0,125.0,7.8125
Noah Fant,SEA,TE,24.0,16.0,16.0,68.0,670.0,4.0,9.852941176470589,0.0,0.0,2021,0.9411764705882352,1.0,0.0,0.0,68.0,4.25,41.875,0.25,0.0,0.0,4.25,125.0,7.8125,Noah Fant,2021.0,6.888888888888889,6.082909460633341,4.506077739615368,5.504984648067983,14.177317562115372,12.666666666666666,16.77777777777778,75.87221420554755,128.33333333333334,0.8888888888888888,6.011687726942629,5.406431173786835,0.6052565531557929,87.0,486.0,97.6,5.741176470588235
Noah Fant,SEA,TE,25.0,17.0,16.0,50.0,486.0,4.0,9.72,0.0,0.0,2022,1.0,0.9411764705882352,0.0,0.0,50.0,2.9411764705882355,28.58823529411765,0.2352941176470588,0.0,0.0,2.9411764705882355,97.6,5.741176470588235,Noah Fant,2022.0,8.0,7.1178946886446886,3.660397030013312,6.644873015873016,17.745409888693107,12.166666666666666,15.333333333333334,78.62433862433862,125.0,1.0,6.113305555555556,5.44246855211023,0.6708370034453252,87.0,414.0,57.400000000000006,3.3764705882352946
Noah Fant,SEA,TE,26.0,17.0,17.0,32.0,414.0,0.0,12.9375,0.0,0.0,2023,1.0,1.0,0.0,0.0,32.0,1.8823529411764703,24.352941176470587,0.0,0.0,0.0,1.8823529411764703,57.400000000000006,3.3764705882352946,Noah Fant,2023.0,11.666666666666666,6.408888888888889,4.084504505996132,6.477333333333334,13.591074597651115,4.0,5.333333333333333,74.44444444444444,38.66666666666666,0.0,2.940555555555556,3.0423656069344225,-0.101810051378866,87.0,500.0,80.0,5.714285714285714
Pat Freiermuth,PIT,TE,23.0,16.0,9.0,60.0,497.0,7.0,8.283333333333333,1.0,1.0,2021,0.9411764705882352,0.5625,0.0,0.0,60.0,3.75,31.0625,0.4375,0.0625,0.0625,3.75,119.7,7.48125,Pat Freiermuth,2021.0,9.11111111111111,5.530509259259259,3.0182504104618264,5.750446766235796,14.705350572466402,11.0,15.0,71.01377447369009,86.77777777777777,1.3333333333333333,4.0603968253968254,2.8619702613141533,1.198426564082672,88.0,732.0,116.7,7.29375
Pat Freiermuth,PIT,TE,24.0,16.0,8.0,63.0,732.0,2.0,11.61904761904762,0.0,0.0,2022,0.9411764705882352,0.5,0.0,0.0,63.0,3.9375,45.75,0.125,0.0,0.0,3.9375,116.7,7.29375,Pat Freiermuth,2022.0,8.583333333333334,5.929836557539683,2.655311105135812,8.078969340513984,22.271953337486085,9.916666666666666,15.333333333333334,63.87896825396825,114.33333333333331,0.3333333333333333,5.141362103174603,3.3288269474615766,1.812535155713027,88.0,308.0,58.8,4.9
Pat Freiermuth,PIT,TE,25.0,12.0,9.0,32.0,308.0,2.0,9.625,0.0,0.0,2023,0.7058823529411765,0.75,0.0,0.0,32.0,2.6666666666666665,25.666666666666668,0.1666666666666666,0.0,0.0,2.6666666666666665,58.8,4.9,Pat Freiermuth,2023.0,9.75,7.196017857142857,2.734091653669654,7.965331859629731,21.51695399478578,11.75,17.5,63.19010776457585,118.75,0.5,4.004809027777778,3.291816935260967,0.7129920925168108,88.0,653.0,135.8,7.988235294117648
Sam LaPorta,DET,TE,22.0,17.0,14.0,86.0,889.0,10.0,10.33720930232558,0.0,0.0,2023,1.0,0.8235294117647058,1.0,0.0,87.0,5.0588235294117645,52.294117647058826,0.5882352941176471,0.0,0.0,5.117647058823529,192.3,11.311764705882354,Sam LaPorta,2023.0,8.8125,5.924700937950938,3.185309376318043,6.964030483405483,22.2655796535674,10.375,14.5625,72.4208603896104,107.0625,1.125,3.9150675237633816,3.161415560187893,0.7536519635754887,87.0,726.0,144.60000000000002,9.0375
T.J. Hockenson,MIN,TE,22.0,12.0,7.0,32.0,367.0,2.0,11.46875,0.0,0.0,2019,0.75,0.5833333333333334,0.0,0.0,32.0,2.6666666666666665,30.58333333333333,0.1666666666666666,0.0,0.0,2.6666666666666665,64.7,5.391666666666667,T.J. Hockenson,2019.0,6.571428571428571,6.022133333333334,2.3803158524876493,8.188726469118722,14.898414510258965,8.142857142857142,14.714285714285714,56.42474555307484,96.0,0.4285714285714285,7.425059523809524,5.9378960069298685,1.487163516879655,88.0,723.0,139.8,8.7375
T.J. Hockenson,MIN,TE,23.0,16.0,16.0,67.0,723.0,6.0,10.791044776119405,1.0,1.0,2020,1.0,1.0,1.0,0.0,68.0,4.1875,45.1875,0.375,0.0625,0.0625,4.25,139.8,8.7375,T.J. Hockenson,2020.0,8.333333333333334,5.7284509112286885,3.30338100585856,7.253170339057715,18.36090767382624,10.083333333333334,15.25,66.49546502269276,109.91666666666669,0.9166666666666666,5.0695155472636815,5.208142345565607,-0.1386267983019255,88.0,583.0,112.8,9.4
T.J. Hockenson,MIN,TE,24.0,12.0,12.0,61.0,583.0,4.0,9.557377049180328,0.0,0.0,2021,0.7058823529411765,1.0,0.0,0.0,61.0,5.083333333333333,48.583333333333336,0.3333333333333333,0.0,0.0,5.083333333333333,112.8,9.4,T.J. Hockenson,2021.0,5.777777777777778,6.420480430063764,2.9073932341953768,7.72719757094757,31.28564594916053,12.77777777777778,17.666666666666668,71.05980439313772,122.11111111111111,0.7777777777777778,3.8316476927747423,3.750744217524817,0.0809034752499259,88.0,914.0,168.4,9.905882352941177
T.J. Hockenson,MIN,TE,25.0,17.0,14.0,86.0,914.0,6.0,10.627906976744184,1.0,1.0,2022,1.0,0.8235294117647058,1.0,0.0,86.0,5.0588235294117645,53.76470588235294,0.3529411764705882,0.0588235294117647,0.0588235294117647,5.0588235294117645,168.4,9.905882352941177,T.J. Hockenson,2022.0,9.357142857142858,6.617871648047599,2.905564354847627,7.442455185756473,21.540129541263703,11.714285714285714,17.5,66.91468253968254,120.57142857142856,0.7857142857142857,4.482412076249701,3.6154111427484152,0.8670009335012857,87.28571428571429,960.0,171.5,11.433333333333334
T.J. Hockenson,MIN,TE,26.0,15.0,11.0,95.0,960.0,5.0,10.105263157894736,1.0,1.0,2023,0.8823529411764706,0.7333333333333333,0.0,0.0,95.0,6.333333333333333,64.0,0.3333333333333333,0.0666666666666666,0.0666666666666666,6.333333333333333,171.5,11.433333333333334,T.J. Hockenson,2023.0,7.357142857142857,6.0343267700284,2.958285672196656,7.431725799088426,26.381937765341508,13.142857142857142,17.642857142857142,74.29355624378123,131.28571428571428,0.7142857142857143,3.504088882921589,3.4607331538726203,0.0433557290489691,87.0,455.0,66.0,6.6
Travis Kelce,KC,TE,27.0,16.0,15.0,85.0,1125.0,4.0,13.235294117647058,0.0,0.0,2016,1.0,0.9375,1.0,1.0,86.0,5.3125,70.3125,0.25,0.0,0.0,5.375,178.5,11.15625,Travis Kelce,2016.0,8.428571428571429,5.848524022108843,2.879495890610103,7.1618577533577525,22.44967199265778,11.714285714285714,16.142857142857142,72.47950462236176,156.14285714285714,0.5714285714285714,7.222403402269999,6.679407967124795,0.542995435145204,87.0,1038.0,193.0,12.866666666666667
Travis Kelce,KC,TE,28.0,15.0,15.0,83.0,1038.0,8.0,12.50602409638554,0.0,0.0,2017,0.9375,1.0,1.0,0.0,86.0,5.533333333333333,69.2,0.5333333333333333,0.0,0.0,5.733333333333333,193.0,12.866666666666667,Travis Kelce,2017.0,7.928571428571429,6.044129105021962,2.8868064154293327,9.438047059692844,29.906847424771176,11.571428571428571,17.071428571428573,68.66518304750154,145.42857142857142,1.1428571428571428,5.133878555036473,4.45351167067065,0.6803668843658218,87.0,1336.0,243.1,15.19375
Travis Kelce,KC,TE,29.0,16.0,16.0,103.0,1336.0,10.0,12.970873786407768,2.0,1.0,2018,1.0,1.0,1.0,1.0,103.0,6.4375,83.5,0.625,0.125,0.0625,6.4375,243.1,15.19375,Travis Kelce,2018.0,8.294117647058824,5.67005462184874,2.8458845678476985,8.967163050348343,26.01436139518388,12.117647058823527,17.647058823529413,68.28560655031244,157.1764705882353,1.1764705882352942,5.801777582877811,4.447158245808981,1.3546193370688304,87.0,1229.0,205.8,12.8625
Travis Kelce,KC,TE,30.0,16.0,16.0,97.0,1229.0,5.0,12.670103092783505,1.0,1.0,2019,1.0,1.0,1.0,0.0,98.0,6.0625,76.8125,0.3125,0.0625,0.0625,6.125,205.8,12.8625,Travis Kelce,2019.0,8.294117647058824,5.417570889894419,3.1131355630931914,8.963226947792691,28.541582922341053,11.411764705882351,16.0,71.05196226303492,144.58823529411765,0.5882352941176471,5.101259141707293,4.259549729631802,0.8417094120754909,87.0,1416.0,258.26,17.217333333333332
Travis Kelce,KC,TE,31.0,15.0,15.0,105.0,1416.0,11.0,13.485714285714286,1.0,1.0,2020,0.9375,1.0,1.0,1.0,107.0,7.0,94.4,0.7333333333333333,0.0666666666666666,0.0666666666666666,7.133333333333334,258.26,17.217333333333332,Travis Kelce,2020.0,7.933333333333334,5.178444891607795,3.143009542473889,8.70200498505326,27.13381570805795,13.8,19.133333333333333,73.3697107490211,186.7333333333333,1.4666666666666666,5.9775888888888895,4.848436226784006,1.1291526621048826,87.0,1125.0,216.8,13.55
Travis Kelce,KC,TE,32.0,16.0,16.0,92.0,1125.0,9.0,12.228260869565217,1.0,1.0,2021,0.9411764705882352,1.0,1.0,0.0,94.0,5.75,70.3125,0.5625,0.0625,0.0625,5.875,216.8,13.55,Travis Kelce,2021.0,8.0625,5.548034169928592,3.324593946689532,6.934619267160079,22.045688103653504,11.3125,16.5,68.79705959463422,138.9375,1.125,5.886086277173913,4.638165441694574,1.2479208354793387,87.0,1338.0,259.3,15.25294117647059
Travis Kelce,KC,TE,33.0,17.0,17.0,110.0,1338.0,12.0,12.163636363636364,1.0,1.0,2022,1.0,1.0,1.0,1.0,112.0,6.470588235294118,78.70588235294117,0.7058823529411765,0.0588235294117647,0.0588235294117647,6.588235294117647,259.3,15.25294117647059,Travis Kelce,2022.0,9.055555555555555,6.2685752611585945,2.8936656377041583,7.356134925412659,24.653378117163708,12.22222222222222,16.88888888888889,72.86383851786329,148.66666666666666,1.3333333333333333,6.645843895302229,4.990022742139335,1.6558211531628944,87.0,984.0,172.9,11.526666666666667
Travis Kelce,KC,TE,34.0,15.0,15.0,93.0,984.0,5.0,10.580645161290322,1.0,1.0,2023,0.8823529411764706,1.0,1.0,0.0,93.0,6.2,65.6,0.3333333333333333,0.0666666666666666,0.0666666666666666,6.2,172.9,11.526666666666667,Travis Kelce,2023.0,8.285714285714286,6.7619383544680005,3.732963178768381,7.079006227358501,26.17888395443239,12.857142857142858,16.714285714285715,76.55023367685705,138.42857142857142,0.7142857142857143,5.462858678955453,5.124578500985796,0.3382801779696582,87.0,823.0,146.9,9.18125
Trey McBride,ARI,TE,23.0,16.0,13.0,29.0,265.0,1.0,9.137931034482758,1.0,0.0,2022,0.9411764705882352,0.8125,0.0,0.0,29.0,1.8125,16.5625,0.0625,0.0625,0.0,1.8125,47.0,2.9375,Trey McBride,2022.0,15.333333333333334,4.727083333333333,4.048232065675246,7.589111111111112,17.675320163712378,4.666666666666667,7.0,66.66666666666667,53.66666666666666,0.3333333333333333,4.616349206349205,3.3314921833506825,1.2848570229985226,85.0,825.0,141.0,8.294117647058824
Trey McBride,ARI,TE,24.0,17.0,12.0,81.0,825.0,3.0,10.185185185185183,1.0,0.0,2023,1.0,0.7058823529411765,0.0,0.0,81.0,4.764705882352941,48.52941176470589,0.1764705882352941,0.0588235294117647,0.0,4.764705882352941,141.0,8.294117647058824,Trey McBride,2023.0,10.923076923076923,5.217722777222777,3.465637893496551,5.697148795648795,21.94998797733,11.846153846153848,15.538461538461538,74.34239764428443,120.84615384615384,0.4615384615384615,5.98357153032153,5.06020266667283,0.9233688636487,85.0,1146.0,188.3,11.76875
Tucker Kraft,GB,TE,23.0,17.0,8.0,31.0,355.0,2.0,11.451612903225806,0.0,0.0,2023,1.0,0.4705882352941176,0.0,0.0,31.0,1.8235294117647056,20.88235294117647,0.1176470588235294,0.0,0.0,1.8235294117647056,63.0,3.7058823529411766,Tucker Kraft,2023.0,15.25,4.6835,3.9381333191169263,3.352083333333334,8.558474237498375,4.25,6.0,70.83333333333333,50.5,0.25,8.434791666666666,7.312690548729001,1.1221011179376643,85.0,707.0,136.3,8.01764705882353
Tyler Conklin,LAC,TE,25.0,16.0,2.0,19.0,194.0,1.0,10.210526315789474,1.0,0.0,2020,1.0,0.125,0.0,0.0,19.0,1.1875,12.125,0.0625,0.0625,0.0,1.1875,34.900000000000006,2.1812500000000004,Tyler Conklin,2020.0,15.666666666666666,5.885000000000001,4.173699291083184,2.861888888888892,6.858745111668767,4.0,5.666666666666667,72.22222222222221,37.0,0.0,5.624499999999998,7.323744864299289,-1.69924486429929,83.0,593.0,107.8,6.341176470588236
Tyler Conklin,LAC,TE,26.0,17.0,15.0,61.0,593.0,3.0,9.721311475409836,1.0,0.0,2021,1.0,0.8823529411764706,0.0,0.0,61.0,3.588235294117647,34.88235294117647,0.1764705882352941,0.0588235294117647,0.0,3.588235294117647,107.8,6.341176470588236,Tyler Conklin,2021.0,8.6,5.40222673992674,3.495703288903595,5.164656198686371,13.125983572161353,10.4,14.8,70.04720853858785,101.2,0.6,5.935067486338797,5.679556846033012,0.2555106403057861,83.0,552.0,102.5,6.029411764705882
Tyler Conklin,LAC,TE,27.0,17.0,16.0,58.0,552.0,3.0,9.517241379310343,2.0,0.0,2022,1.0,0.9411764705882352,0.0,0.0,60.0,3.411764705882353,32.47058823529412,0.1764705882352941,0.1176470588235294,0.0,3.5294117647058822,102.5,6.029411764705882,Tyler Conklin,2022.0,6.9,5.678009375,4.118207008500693,6.765670963327861,17.17840436921494,10.2,15.3,66.82142857142857,96.2,0.6,4.719703448275863,4.477514240269813,0.2421892080060488,83.0,621.0,92.6,5.447058823529411
Tyler Conklin,LAC,TE,28.0,17.0,12.0,61.0,621.0,0.0,10.18032786885246,0.0,0.0,2023,1.0,0.7058823529411765,0.0,0.0,62.0,3.588235294117647,36.52941176470589,0.0,0.0,0.0,3.647058823529412,92.6,5.447058823529411,Tyler Conklin,2023.0,9.23076923076923,6.184612318840579,3.527300414032064,6.692200328407225,17.08676018202116,8.76923076923077,12.384615384615383,73.41543513957308,90.92307692307692,0.0,4.547753497868253,4.251722451167273,0.2960310467009788,83.0,449.0,94.4,5.9
Tyler Higbee,LAR,TE,23.0,16.0,7.0,11.0,85.0,1.0,7.727272727272727,0.0,0.0,2016,1.0,0.4375,0.0,0.0,11.0,0.6875,5.3125,0.0625,0.0,0.0,0.6875,20.0,1.25,Tyler Higbee,2016.0,9.0,4.9575,2.40412264172012,13.70714285714286,23.429296998998858,1.0,7.0,14.285714285714285,31.0,0.0,4.25,6.61003255844,-2.3600325584400004,89.0,295.0,48.0,3.0
Tyler Higbee,LAR,TE,24.0,16.0,16.0,25.0,295.0,1.0,11.8,0.0,0.0,2017,1.0,1.0,0.0,0.0,25.0,1.5625,18.4375,0.0625,0.0,0.0,1.5625,48.0,3.0,Tyler Higbee,2017.0,5.0,6.801127192982456,2.181029864701587,11.56759027777778,18.160733546792446,8.25,16.0,43.888888888888886,111.25,0.25,4.625791666666665,2.791653515069385,1.83413815159728,89.0,292.0,53.2,3.325
